# Void0 Void1 Void2 Void3 Void4 r
1.575098456848724e-09 1.5512623434525484e-09 1.5662708401374741e-09 1.5538634467980954e-09 1.5326512534434804e-09 66416.0
1.5752859638915095e-09 1.5510810327160656e-09 1.566522711622173e-09 1.554115278358164e-09 1.5325758702548205e-09 66490.0
1.5754548883126002e-09 1.5509541962021336e-09 1.5667022127545694e-09 1.5542082196686355e-09 1.5325365852734485e-09 66564.0
1.5754472726068994e-09 1.5507538125015162e-09 1.5670948355815782e-09 1.5543221336608899e-09 1.5324709063035225e-09 66638.0
1.5755398570695813e-09 1.5506012176188992e-09 1.5674194211575246e-09 1.554427045331501e-09 1.5323155622989587e-09 66712.0
1.5755521143216323e-09 1.5504133817172493e-09 1.5677030723958694e-09 1.5545959577648862e-09 1.5321916473629438e-09 66786.0
1.5756581586634246e-09 1.550162689761121e-09 1.5681035314859444e-09 1.5547235822524945e-09 1.5320205617126852e-09 66860.0
1.5758013172627847e-09 1.5499596210750662e-09 1.5684882605412695e-09 1.5547816529237726e-09 1.5319038703191372e-09 66934.0
1.5759423263445663e-09 1.549783858957704e-09 1.568861361653804e-09 1.5548636814532509e-09 1.5317172425251666e-09 67008.0
1.5760495573516051e-09 1.549554457730362e-09 1.5690932294825687e-09 1.554815991303884e-09 1.531590270878934e-09 67082.0
1.5760933760589398e-09 1.549413035078978e-09 1.5694666440033222e-09 1.5549039135730225e-09 1.5314096378920742e-09 67156.0
1.5761356749185485e-09 1.5493107889863126e-09 1.5697641359977884e-09 1.5548228379466152e-09 1.5312167183470986e-09 67230.0
1.5762226554559582e-09 1.5492794280271389e-09 1.5702792964643067e-09 1.5548484885210287e-09 1.5311580559869814e-09 67304.0
1.576311717453613e-09 1.549158245025027e-09 1.5706798167596209e-09 1.5548510226943697e-09 1.5311620745424787e-09 67378.0
1.5764230516244582e-09 1.5490165702049687e-09 1.5710547076014132e-09 1.5548687730864883e-09 1.5310554493314597e-09 67452.0
1.5765882136628998e-09 1.5490391299600717e-09 1.5715018949808883e-09 1.5548139625124532e-09 1.5310036331822865e-09 67526.0
1.5768182511755792e-09 1.548885808103739e-09 1.5718467647246842e-09 1.5548797221272338e-09 1.530828330657507e-09 67600.0
1.5769060760935264e-09 1.5489118784200952e-09 1.5720456246360422e-09 1.5547890962680517e-09 1.5307964905631832e-09 67674.0
1.5768999007904232e-09 1.5488691207318039e-09 1.5722964344187036e-09 1.5546948550261014e-09 1.530676369039965e-09 67748.0
1.5770080147949151e-09 1.5488446703387236e-09 1.5725963722443094e-09 1.5546482951615847e-09 1.5305353971963482e-09 67822.0
1.5771438585241566e-09 1.5488299465273625e-09 1.5729945176857482e-09 1.5544948646168588e-09 1.5304927584582121e-09 67896.0
1.577353521785492e-09 1.548869697842775e-09 1.5732276019505182e-09 1.554447710341246e-09 1.5304342030798715e-09 67970.0
1.5776021676633692e-09 1.548898968713792e-09 1.5735457701773064e-09 1.5543254328269427e-09 1.5304197404128155e-09 68044.0
1.5777247405632488e-09 1.5489359762584722e-09 1.5738159945242296e-09 1.5541922011252422e-09 1.5303718873411744e-09 68118.0
1.5779550858954339e-09 1.5488955596646934e-09 1.5741704739012906e-09 1.5539969185014378e-09 1.5305228381399132e-09 68192.0
1.5780332468152212e-09 1.5489367976354904e-09 1.5745858571331744e-09 1.55383548284324e-09 1.5307130583171389e-09 68266.0
1.5781536658249506e-09 1.5490371930146214e-09 1.5751393214001137e-09 1.5538309730192814e-09 1.5308965241968623e-09 68340.0
1.5782846051926253e-09 1.5492543109431608e-09 1.5756453519787186e-09 1.5536687228865344e-09 1.530926412141615e-09 68414.0
1.5785255287050286e-09 1.5494487801533154e-09 1.5761668096643882e-09 1.5536363610588002e-09 1.5311869144618545e-09 68488.0
1.5787264669527561e-09 1.5495741379360093e-09 1.576667967045816e-09 1.5534459547814849e-09 1.531306895688779e-09 68562.0
1.5790206919414915e-09 1.5496731238921535e-09 1.5774096324294744e-09 1.5533611359281414e-09 1.5314493975513627e-09 68636.0
1.579254205187178e-09 1.5499468956052997e-09 1.5781016953482643e-09 1.553093114993139e-09 1.5316259633384302e-09 68710.0
1.579437846171921e-09 1.5501817428281922e-09 1.5787944921278287e-09 1.552794039009507e-09 1.5318399170990664e-09 68784.0
1.579705162622356e-09 1.5504343285400248e-09 1.5795018827853614e-09 1.552569498050902e-09 1.5320045982824412e-09 68858.0
1.5799758845977509e-09 1.5507416375387256e-09 1.5802987740102803e-09 1.5523859682716077e-09 1.5320359177121825e-09 68932.0
1.5802586803831798e-09 1.5510348319434263e-09 1.5811472237066142e-09 1.5521238968999496e-09 1.532239561479613e-09 69006.0
1.5803368820579973e-09 1.5514400398994396e-09 1.5820047039088107e-09 1.55201867197013e-09 1.5324682947731868e-09 69080.0
1.5805264552093773e-09 1.5519590538453749e-09 1.5828992516990796e-09 1.5518616009928925e-09 1.532654004705093e-09 69154.0
1.5805773484051916e-09 1.5523900030056801e-09 1.5837592451543974e-09 1.5516560512453477e-09 1.5330129569723552e-09 69228.0
1.5806070733195576e-09 1.5528542101597733e-09 1.584736327531195e-09 1.551416107902637e-09 1.5332701981753122e-09 69302.0
1.5807173454621274e-09 1.5531561507500078e-09 1.5857700047536924e-09 1.5511971460154829e-09 1.5334660082723362e-09 69376.0
1.5808411017075616e-09 1.5534256412597726e-09 1.5866729804858775e-09 1.5511985092565662e-09 1.5335033218941311e-09 69450.0
1.5810613171891392e-09 1.5535983276112576e-09 1.5876134190277443e-09 1.5511289460660997e-09 1.5337082975475831e-09 69524.0
1.5811716937799903e-09 1.5537799239953426e-09 1.5885378215765804e-09 1.5509756684603976e-09 1.5337436598272285e-09 69598.0
1.5812805599759172e-09 1.5540028016607788e-09 1.5894336047327903e-09 1.5508354673037147e-09 1.5339300760584894e-09 69672.0
1.5813069972309683e-09 1.5540181646812658e-09 1.5902594962390096e-09 1.5506793603274846e-09 1.5339290468097273e-09 69746.0
1.5814607982426756e-09 1.554094511332044e-09 1.5911360740691378e-09 1.550498372491804e-09 1.5339366345757227e-09 69820.0
1.5814771456112584e-09 1.5541620303012665e-09 1.5918272019742709e-09 1.5503619521864942e-09 1.5339751203969974e-09 69894.0
1.5816465746896873e-09 1.5541434292570174e-09 1.5924893418140897e-09 1.5501546681685714e-09 1.5340253812370989e-09 69968.0
1.581693188292489e-09 1.5541506760358004e-09 1.5930636889002373e-09 1.549950135483775e-09 1.5340956307869148e-09 70042.0
1.5818335252814352e-09 1.5540560826203055e-09 1.5936770988066165e-09 1.5497323922210479e-09 1.5342389951488396e-09 70116.0
1.58186302374291e-09 1.5538944317567567e-09 1.594225621903851e-09 1.5495995904567503e-09 1.5343677814868032e-09 70190.0
1.5818611739615938e-09 1.5538569804994294e-09 1.5948399187886597e-09 1.5495123802505685e-09 1.5343754433784484e-09 70264.0
1.5818838291741441e-09 1.553780643560947e-09 1.5953601865081036e-09 1.5493962310318625e-09 1.5344051212547458e-09 70338.0
1.5819922950236456e-09 1.5536213268300179e-09 1.5958290061903446e-09 1.5493033811814964e-09 1.5343813707204984e-09 70412.0
1.5820596325105089e-09 1.5534895606748754e-09 1.5964690817550576e-09 1.5492574624154178e-09 1.5344771591996796e-09 70486.0
1.582163687800594e-09 1.5532661522280711e-09 1.5970694692658647e-09 1.5492029778239108e-09 1.534483399701463e-09 70560.0
1.58227971494231e-09 1.5530840574701943e-09 1.597669133017676e-09 1.549115610444377e-09 1.5345892516914573e-09 70634.0
1.5823907054631017e-09 1.5529084402786892e-09 1.5982261874318418e-09 1.5491509827464247e-09 1.5346377692622593e-09 70708.0
1.5825290071775465e-09 1.5527358666977818e-09 1.5986797490713016e-09 1.5491012597416572e-09 1.5346981451229714e-09 70782.0
1.582673546771072e-09 1.5526803867907807e-09 1.5991790793984466e-09 1.5490343384571957e-09 1.5346924097001464e-09 70856.0
1.58284365309429e-09 1.552531499677028e-09 1.599618697167074e-09 1.5490982184733777e-09 1.5346506072352583e-09 70930.0
1.5830550787420156e-09 1.5523054099415916e-09 1.599877764512179e-09 1.5491189364981885e-09 1.5346030761028119e-09 71004.0
1.5832588907360547e-09 1.5521756869750679e-09 1.6002783974366848e-09 1.5491686858497965e-09 1.5346342930572504e-09 71078.0
1.583475690794328e-09 1.5519677825054006e-09 1.6006045246372704e-09 1.5492160348514677e-09 1.5346030088347124e-09 71152.0
1.5837178960764161e-09 1.551644098936938e-09 1.6008376635439345e-09 1.549165855352087e-09 1.5345877575915591e-09 71226.0
1.5840629734887885e-09 1.5513762963851729e-09 1.6010320141291037e-09 1.5490658090941378e-09 1.5345594001474316e-09 71300.0
1.5843024672548546e-09 1.5511093530890765e-09 1.6012463590173673e-09 1.549068679772875e-09 1.5346644676715807e-09 71374.0
1.5847122540384423e-09 1.550887110671513e-09 1.6013410786071447e-09 1.5489967723383341e-09 1.5348781442750824e-09 71448.0
1.5851426126289148e-09 1.5506752171197053e-09 1.6015580506817184e-09 1.548920591650691e-09 1.535085869005084e-09 71522.0
1.5855003122081558e-09 1.5504221808777155e-09 1.6017705805593282e-09 1.5488401685384363e-09 1.5352297885323758e-09 71596.0
1.5858904147420996e-09 1.5502593717906546e-09 1.6018866097822907e-09 1.5486459395427122e-09 1.5355374510138104e-09 71670.0
1.586362381505565e-09 1.55013035040027e-09 1.6019658484117546e-09 1.5485619873444854e-09 1.5358353611630448e-09 71744.0
1.5867916951899106e-09 1.5498904320486408e-09 1.6020150693914918e-09 1.5484957670568022e-09 1.535962472187908e-09 71818.0
1.5871112690069889e-09 1.54978992403069e-09 1.602062808377314e-09 1.5485177806783096e-09 1.536117595475814e-09 71892.0
1.5874393135358636e-09 1.5496558734862154e-09 1.6022128313908051e-09 1.5484830873950645e-09 1.5362050226319441e-09 71966.0
1.5877521080023153e-09 1.5494017399151961e-09 1.6022598481068683e-09 1.5485397043015894e-09 1.5363396654619067e-09 72040.0
1.5879415578015555e-09 1.5491247474431545e-09 1.602430781944553e-09 1.5486492213048117e-09 1.536456145463022e-09 72114.0
1.58802718770618e-09 1.5489945465424422e-09 1.6024712640070773e-09 1.5486639066587528e-09 1.5364556159821114e-09 72188.0
1.5881339446410084e-09 1.5489098178396785e-09 1.6026418797295012e-09 1.5486896459583478e-09 1.536582090518616e-09 72262.0
1.58817710356923e-09 1.5488732892874594e-09 1.6027774292262965e-09 1.548836706477363e-09 1.5366893213110662e-09 72336.0
1.588213200432469e-09 1.5487933327669034e-09 1.6028882821293739e-09 1.548874448781082e-09 1.5367768441548605e-09 72410.0
1.5881332115670517e-09 1.5486389935739823e-09 1.6029433082335532e-09 1.5489398971253017e-09 1.5369357260748537e-09 72484.0
1.5881731779794852e-09 1.5484771918304544e-09 1.6030436267480045e-09 1.548964665564986e-09 1.5371021797250574e-09 72558.0
1.5879600266121719e-09 1.5483285498635546e-09 1.6032598402054156e-09 1.548912978318941e-09 1.5372991761777915e-09 72632.0
1.5878495015678577e-09 1.5482221348713862e-09 1.603474719594846e-09 1.5488942273343239e-09 1.5374953652387858e-09 72706.0
1.587684603906642e-09 1.5481823244197663e-09 1.6036480107732285e-09 1.5489081027131807e-09 1.537643057546369e-09 72780.0
1.5876034979039287e-09 1.5480393404702579e-09 1.6039591195681943e-09 1.5488826810709444e-09 1.5376790925785154e-09 72854.0
1.587553710039671e-09 1.5480507797240457e-09 1.6042184317332756e-09 1.548762915753575e-09 1.5377312700688298e-09 72928.0
1.5874269471727149e-09 1.5480998648852388e-09 1.604393267417475e-09 1.5487165653751656e-09 1.5378110916368794e-09 73002.0
1.587376231895035e-09 1.548043700928491e-09 1.6045174165520207e-09 1.5485367875780334e-09 1.5378822006196815e-09 73076.0
1.5872520456685112e-09 1.547884454447545e-09 1.604705381125072e-09 1.5484260592101054e-09 1.537915389307851e-09 73150.0
1.5871486896385698e-09 1.5478273643644792e-09 1.6049881886162595e-09 1.5482682136643232e-09 1.5378982219959915e-09 73224.0
1.5870750606266946e-09 1.5479260572976966e-09 1.605235838178288e-09 1.5481055008386143e-09 1.537804471624852e-09 73298.0
1.5870260460252897e-09 1.547841859297134e-09 1.6054256665300597e-09 1.5480388923189965e-09 1.5377611422062081e-09 73372.0
1.5869423625290171e-09 1.5478825217684459e-09 1.6055587856615624e-09 1.5478885474758847e-09 1.537653883390878e-09 73446.0
1.5868014864464494e-09 1.5478744907021189e-09 1.6054344432192346e-09 1.5477345152401617e-09 1.5375072952214652e-09 73520.0
1.5868111608364794e-09 1.5477942384280844e-09 1.6053496343852052e-09 1.5475726296398631e-09 1.5373325067960221e-09 73594.0
1.5867723657148784e-09 1.547735561715058e-09 1.6053147431153714e-09 1.5474710288930686e-09 1.5373053251423926e-09 73668.0
1.5866224221705644e-09 1.5476762302510964e-09 1.6051471356709185e-09 1.5471803089776103e-09 1.5373738081170295e-09 73742.0
1.5865552285052664e-09 1.5477361397461766e-09 1.604970865083293e-09 1.5470030993550898e-09 1.5374510191820033e-09 73816.0
1.5863889500753797e-09 1.5478017712963293e-09 1.6047493127536428e-09 1.5468519749288115e-09 1.5375516635818255e-09 73890.0
1.586233619683181e-09 1.5479715928886452e-09 1.6045713793908333e-09 1.5466193151224878e-09 1.5376690299075627e-09 73964.0
1.5861773671823108e-09 1.5480258355846319e-09 1.604313138724573e-09 1.546399374934171e-09 1.5377123691887807e-09 74038.0
1.5860650544302044e-09 1.5481713761694686e-09 1.6040720731000946e-09 1.5461492226919484e-09 1.5377837942687034e-09 74112.0
1.5859030229456535e-09 1.5484529936660647e-09 1.603811186303541e-09 1.5458802337230504e-09 1.537787734265932e-09 74186.0
1.5857855692502777e-09 1.5486100346006611e-09 1.6035516376917942e-09 1.5455354408365738e-09 1.5377836635743312e-09 74260.0
1.5857320497491741e-09 1.548874349161376e-09 1.603333515488065e-09 1.5451614355418523e-09 1.5378756853507552e-09 74334.0
1.585695525474659e-09 1.549067639154822e-09 1.6029686863697542e-09 1.5448419240796036e-09 1.5377934637861476e-09 74408.0
1.5857376581120133e-09 1.5493170578714835e-09 1.6026485431370795e-09 1.54450477315476e-09 1.53774018803489e-09 74482.0
1.5857137230891134e-09 1.54955814969885e-09 1.6023634671732825e-09 1.5442641958486091e-09 1.537718472497109e-09 74556.0
1.5858327862748921e-09 1.5498128004752059e-09 1.6019902325081183e-09 1.5438562785469822e-09 1.5376321123010888e-09 74630.0
1.585786058147006e-09 1.550047663092387e-09 1.6017644019574377e-09 1.5435001096705873e-09 1.5376185353138175e-09 74704.0
1.5857474265764098e-09 1.5501995257207625e-09 1.601537358574479e-09 1.5432580304491208e-09 1.5375058043542212e-09 74778.0
1.585826107010664e-09 1.5504051635036374e-09 1.6011878578058655e-09 1.5429576801547297e-09 1.5373727792041733e-09 74852.0
1.585972806295511e-09 1.5504069808377565e-09 1.6009638721038806e-09 1.5426778953806567e-09 1.5373206595435614e-09 74926.0
1.5861093841765966e-09 1.5504551971049307e-09 1.6007279064541945e-09 1.5423302118975698e-09 1.5372791171795797e-09 75000.0
